N,Trial,K_NF,K_nonNF_GMM,eps_NF_GMM,eps_nonNF_GMM,eps_ResDRO,loss_NF_GMM,loss_nonNF_GMM,loss_ResDRO,loss_RNW,loss_LDR,loss_NN_DR,time_NF_gmm,time_nonNF_gmm,time_ResDRO,time_RNW,time_LDR,time_NN_DR,time_total
400,0,3.0,3.0,0.0,0.0,0.0,150.72695718422514,147.42376629515903,123.13752879298747,308.19245388797185,301.7514608520786,95.22296271625521,3.078011192381382,2.4794103000313044,1.451814791187644,1.3140898123383522,0.020421365275979042,1.1756707858294249,9.519906800240278
400,1,3.0,3.0,0.0,0.0,0.0,143.37304960091092,147.093561075151,191.293401640375,143.35628483755187,143.56954985118267,173.91859922466122,4.199982859194279,2.869651088491082,2.078959295526147,1.3460965659469366,0.019534433260560036,0.8751557245850563,11.390100399032235
400,2,3.0,3.0,0.0,0.0,0.0,219.46728872343138,221.1190977985986,298.8759230837397,219.14588484878496,242.23589233413838,233.45544708360677,4.3646364491432905,2.916199902072549,1.4344923589378595,1.317791460081935,0.019839387387037277,0.2930067516863346,10.346623584628105
400,3,2.0,2.0,0.0,0.0,0.0,218.01448324129257,212.03273099069972,220.89498914240204,263.2211677849248,257.40629748862995,244.5235658967412,3.0546318888664246,2.445377752184868,1.484629925340414,0.9248865637928247,0.020539144054055214,0.31025478057563305,8.240927826613188
400,4,3.0,3.0,0.0,0.0,0.0,11.550250604129495,16.775472489020288,101.9809805883273,18.312847708346272,101.9809805883273,30.318421079049944,2.8688065204769373,2.414421636611223,1.4879124946892262,0.9616191424429417,0.020417029038071632,0.27967344783246517,8.033535772934556
400,5,3.0,3.0,0.0,0.0,0.0,34.59139672535576,38.82909630385012,94.60791188747143,39.209003691570445,34.70565419113639,48.47999813559344,3.772052936255932,2.4823474511504173,1.4656022135168314,1.4223295152187347,0.019841419532895088,0.28735484555363655,9.450203720480204
400,6,2.0,2.0,0.0,0.0,0.0,123.2474892222469,124.46696036182855,133.91783302951495,130.25809920739576,126.55576553153675,129.0983290443125,3.761566387489438,2.207190429791808,1.485598148778081,1.544598039239645,0.02031479962170124,0.24301405996084213,9.262707712128758
400,7,2.0,2.0,0.0,0.0,0.0,93.00868918006633,94.20907861844323,237.32533986133907,93.47563749342957,149.1316859824012,173.8981205048265,4.536830559372902,1.7813831716775894,2.152793327346444,1.4312884453684092,0.020137138664722443,0.46842692233622074,10.391328547149897
400,8,3.0,3.0,0.0,0.0,0.0,20.859206377748283,36.13651864162341,34.80602323189938,22.42747502995176,25.38675274093874,30.899049457494147,3.961782453581691,2.84243150241673,2.524955367669463,1.3341663479804993,0.019830644130706787,0.29778934083878994,10.981487799435854
400,9,3.0,3.0,0.0,0.0,0.0,41.10054044056851,46.40428579627044,40.75987412507232,38.06532141967488,54.04897561094962,62.682903016555194,3.8419017754495144,2.469262419268489,1.4739468190819025,1.3948735315352678,0.01942281238734722,0.23513794876635075,9.435057239606977
400,10,3.0,3.0,0.0,0.0,0.0,89.70205975608367,89.91916570887167,195.5687630668618,96.55484138225624,240.88281503459928,195.57874050686058,3.4849129375070333,2.8274816311895847,1.6396597940474749,1.6942158304154873,0.020209770649671555,0.4249283205717802,10.092060044407845
400,11,3.0,3.0,0.0,0.0,0.0,137.46646660993324,136.5061011564763,187.70151874679905,136.51084230904974,186.74254117706897,167.1580474519165,4.302864396944642,3.2814645413309336,1.4602460600435734,1.4430813025683165,0.02376738004386425,1.1762541458010674,11.688513353466988
400,12,2.0,2.0,0.0,0.0,0.0,22.347442476685742,38.483859651394845,99.72696085614899,28.147870513974485,24.624158996861155,30.98588978521478,3.1171502359211445,2.1822922471910715,1.7066854052245617,1.2238096240907907,0.02185455709695816,1.2626332119107246,9.51503685489297
400,13,3.0,3.0,0.0,0.0,0.0,10.872944370915171,14.459097402900236,103.42875198213545,10.219519990621533,10.234203718097,29.339884794635456,4.592871338129044,2.4062061812728643,2.0432099159806967,1.5492351222783327,0.01967444457113743,1.069251012057066,11.680911591276526
400,14,3.0,3.0,0.0,0.0,0.0,16.23143266151119,23.384377178527494,91.85614251865286,15.54861501411909,16.11316561126005,59.756579360335984,4.003358507528901,2.5478740837424994,2.1923281513154507,1.101006282493472,0.02138534188270569,0.2509972359985113,10.117450803518295
400,15,3.0,3.0,0.0,0.0,0.0,39.69384805669876,48.26184783804906,70.05422263152735,39.81681259669765,42.408844223812174,64.76994369165278,4.110511809587479,2.798749413341284,2.415223529562354,1.534996721893549,0.01992185413837433,0.24856063537299633,11.128595978021622
400,16,3.0,3.0,0.0,0.0,0.0,16.08735922444094,19.899245845182385,108.04007234941501,20.665711989053836,21.404871093326243,24.335902122364224,4.270239520817995,2.9162113405764103,1.408507002517581,1.6824869401752949,0.02295530214905739,0.5199640188366175,10.821069329977036
400,17,3.0,3.0,0.0,0.0,0.0,148.3536434393392,155.63168879496413,172.06377978173572,148.09697375706372,149.80623917501453,169.96611840747903,4.095921508967876,3.25822445563972,1.8286177478730679,1.4266346991062164,0.017732489854097366,0.5170200895518064,11.14479786530137
400,18,3.0,3.0,0.0,0.0,0.0,100.31934967874143,110.22216406167514,101.15303967748802,102.54427901771678,100.14368034234457,100.76978883387463,3.167739823460579,2.190168645232916,1.856264565140009,1.2753947339951992,0.020869025960564613,0.37312198244035244,8.884183272719383
400,19,3.0,3.0,0.0,0.0,0.0,132.21006020683842,137.69467523671423,173.9135893628746,271.9037166123722,265.14764077923684,235.5199561030799,3.0383883733302355,2.5894442163407803,1.464063260704279,0.9550597369670868,0.019108854234218597,0.8520360719412565,8.918525751680136
400,20,3.0,3.0,0.0,0.0,0.0,94.55650592281833,98.83235235267335,96.33371604081074,93.62769066709174,111.62154083054916,100.4090400367715,3.432243363931775,1.810440108180046,2.181019112467766,1.1054105162620544,0.019896091893315315,0.5787892304360867,9.128309961408377
400,21,3.0,3.0,0.0,0.0,0.0,78.77945306677212,92.1135837846169,89.69251533979661,250.63554717331633,105.75004488289154,135.9354185797976,4.229093052446842,2.9830175787210464,1.694858817383647,1.2184175811707973,0.018927447497844696,0.5557222962379456,10.70051827095449
400,22,3.0,3.0,0.0,0.0,0.0,105.84754273915804,107.24230187438332,187.26702865142292,106.10644864986935,153.53079127838203,162.37018623904572,4.012389652431011,2.2125745490193367,1.936572190374136,1.721447991207242,0.019189605489373207,0.7610744331032038,10.66396177560091
400,23,2.0,2.0,0.0,0.0,0.0,115.26181545515173,118.87182479983076,189.36008625059293,114.61810940606793,222.18275515569843,214.16198163591665,4.190040038898587,3.066457163542509,1.3765152115374804,1.4067761451005936,0.017841072753071785,1.6217879597097635,11.679811866953969
