N,Trial,K_NF,K_nonNF_GMM,eps_NF_GMM,eps_nonNF_GMM,eps_ResDRO,loss_NF_GMM,loss_nonNF_GMM,loss_ResDRO,loss_RNW,loss_LDR,loss_NN_DR,time_NF_gmm,time_nonNF_gmm,time_ResDRO,time_RNW,time_LDR,time_NN_DR,time_total
400,0,3.0,3.0,0.0,0.0,0.0,46.59564961449119,46.30108571014551,48.473206023891976,46.79481899691632,45.80828318686505,54.888262131319756,4.583324953913689,4.152331631630659,5.8515157122164965,1.1175955049693584,0.01482175849378109,0.6110208407044411,16.331345370039344
400,1,3.0,3.0,0.0,0.0,0.0,18.495082922591738,20.49915686423834,21.55195307495661,18.527612471492194,18.2045152824618,18.416043127125665,3.270116141065955,6.347585448995233,2.361800929531455,1.4106066823005676,0.01632038876414299,0.63012420758605,14.037575975060463
400,2,3.0,3.0,0.0,0.0,0.0,4.045328724972874,6.134431394078756,19.42490318831919,3.936357941498072,3.892570712342183,24.387847766788877,4.445857996121049,4.745268240571022,4.881335446611047,1.7063441183418036,0.013634920120239258,0.8220811206847429,16.615820979699492
400,3,3.0,3.0,0.0,0.0,0.0,5.947565014030814,7.029810789438607,20.42424266957098,6.070969979595102,5.973814897733515,21.969618424503658,4.149612579494715,4.379073955118656,5.23159185051918,1.6190973371267319,0.014583123847842216,0.30011389032006264,15.695364655926824
400,4,3.0,3.0,0.0,0.0,0.0,7.568207640215083,7.586535120605941,15.127633540924087,8.023289872598225,7.7124152412886415,22.405682909064648,3.2654409874230623,5.261134469881654,3.7831089291721582,0.9440880157053471,0.01351933367550373,0.3595468606799841,13.627474317327142
400,5,3.0,3.0,0.0,0.0,0.0,18.939720827370625,21.086029827018464,6.86378783418342,31.777858114816794,27.550534886256507,10.280569625405054,3.1436474546790123,3.3335414696484804,3.357295408844948,1.6973269674926996,0.012928703799843788,0.40574281848967075,11.951286381110549
400,6,3.0,3.0,0.0,0.0,0.0,6.191555062108889,6.007836927971781,33.303419224126486,6.186829632568981,10.788535173290057,5.935832900889117,3.979007737711072,6.677995348349214,3.6233161613345146,1.6490151789039373,0.013569751754403114,0.4148026052862406,16.361226208508015
400,7,3.0,3.0,0.0,0.0,0.0,5.7518225768303735,6.823396855858905,23.63756545490448,5.690354204588267,6.4685366108523565,7.595174858944136,4.755039753392339,3.3923874385654926,5.536700207740068,1.4208310265094042,0.014868048951029778,0.8998227100819349,16.020536867901683
400,8,3.0,3.0,0.0,0.0,0.0,9.907078285267293,8.694780782145104,30.000260102121093,7.102063242100855,7.850986761222731,59.83718577227584,3.6517867743968964,5.440330144017935,3.9444848392158747,1.1961355935782194,0.014333795756101608,0.3182097114622593,14.56570335291326
400,9,3.0,3.0,0.0,0.0,0.0,16.26490573882715,15.359542193605574,23.684726011903958,15.49283225650375,17.61697790342231,20.155840225605537,4.383452329784632,6.882670683786273,2.7060961332172155,1.7191970068961382,0.013614879921078682,0.7932699043303728,16.499342231079936
400,10,3.0,3.0,0.0,0.0,0.0,59.803484466109566,60.06822230506043,60.06426392409607,60.66636804425596,59.664478639988715,60.135333008249106,4.780974691733718,5.4297533966600895,3.843881281092763,1.756632836535573,0.01274752989411354,0.5403670445084572,16.365067295730114
