N,Trial,K_NF,K_nonNF_GMM,eps_NF_GMM,eps_nonNF_GMM,eps_ResDRO,loss_NF_GMM,loss_nonNF_GMM,loss_ResDRO,loss_RNW,loss_LDR,loss_NN_DR,time_NF_gmm,time_nonNF_gmm,time_ResDRO,time_RNW,time_LDR,time_NN_DR,time_total
200,0,2.0,2.0,0.1,0.9,50.0,139.60674123933515,145.6874575401014,330.7321275432227,257.6795085692941,276.8541450788981,353.655458137904,2976.924785932526,3150.1379572711885,321.4209611155093,241.52107960358262,0.06712726131081581,0.8868002276867628,6690.959720451385
200,1,2.0,2.0,0.5,0.1,0.01,145.0872056481597,145.548747527983,151.97898889156826,292.8285364564739,143.42555572276677,143.38134841079255,3093.7833693884313,3108.162435712293,309.3365431521088,200.91202140785754,0.09953377582132816,1.1500001531094313,6713.445856265724
200,2,3.0,3.0,1.0,0.09,0.5,221.62648413584046,219.35792140291244,292.67029110963404,280.8616075161859,319.8088119655156,244.0536988888741,3038.6816372424364,3051.787748550996,354.51903490908444,224.0829316880554,0.06281492300331593,1.181731564924121,6670.321264702827
200,3,2.0,2.0,0.01,1.0,50.0,211.5613191921437,215.78726460583877,295.8545912649049,245.1133944379737,252.12683167975686,241.21267432996868,3076.2204906865954,3067.6931026708335,306.53878565877676,248.88372332043946,0.07329724356532097,1.0036489628255367,6700.418173968792
200,4,2.0,2.0,0.01,1.0,0.01,9.82624599094073,16.567580226225363,101.9809805883273,310.6220435022816,101.9809805883273,31.982727719674944,3038.1526277288795,3079.9228132218122,336.88982891477644,249.60962650552392,0.06391824409365654,1.448037564754486,6706.0950523447245
200,5,2.0,2.0,0.9,0.9,9.0,34.641885505544714,40.16045966287285,116.80092121597124,296.7359351468095,105.39255512303896,41.92048122885516,3152.4812510833144,3148.7706129178405,217.24496018327773,239.8378353882581,0.06396148726344109,0.9350127074867487,6759.354514751583
200,6,2.0,2.0,0.01,0.01,0.01,124.94030125442956,123.65643394243055,131.830558374185,266.52245942057004,134.37155550804525,127.1588053690685,3132.7451358456165,3079.5654034595937,295.212049132213,216.34335350990295,0.07654038444161415,0.9239124041050673,6724.885724943131
200,7,2.0,2.0,0.01,0.1,0.01,93.84058652783632,96.21759019656034,260.2720383506956,208.62352768896875,214.7609499081193,108.96670866629496,3050.7282691095024,3094.6544871479273,314.7161333616823,252.28093901276588,0.05528691038489342,0.49440149776637554,6712.933700846508
200,8,3.0,3.0,0.5,0.01,0.01,24.163587141560004,34.01948625924975,32.35326897978196,241.27790674533807,27.01034421620777,36.486146625462894,3066.5451022144407,3039.4353317953646,350.02524802833796,239.1026411112398,0.06768070533871651,0.8882807530462742,6696.065983498469
200,9,3.0,3.0,1.0,0.01,50.0,40.70256903122826,47.18161304587915,120.94311186669556,276.08870610553976,39.27310026178845,48.70727034993514,3183.917214123532,3149.185272710398,186.46841751411557,242.6928860936314,0.06785931438207626,1.4004925340414047,6763.736269606277
200,10,2.0,2.0,0.5,0.01,10.0,90.25122577475622,90.78818810224797,132.69218658024425,268.20227010111176,102.94084065246308,128.92473297268083,3063.9385632053018,3129.1311228778213,272.44607214070857,253.4360441789031,0.11341875232756138,1.0041668806225061,6720.084922442213
200,11,2.0,2.0,5.0,0.01,0.09,139.86181395853697,137.4366516863456,196.01271580179713,175.73657438444658,197.1663179001686,157.7022909046753,2962.067272549495,2973.601175023243,395.08686860464513,215.20616668835282,0.06978903338313103,1.5732697751373053,6547.617113264278
200,12,3.0,3.0,0.01,0.01,0.01,23.600042830779916,36.36982143397642,101.97623444138392,221.64573548834662,173.53909798659467,60.41929835712339,3043.1147931329906,3079.411452587694,357.55419099517167,209.297885350883,0.08102225698530674,2.2236464265733957,6691.688893539831
200,13,2.0,2.0,0.9,0.1,0.01,10.179192339396304,14.787342209377652,103.42875198213545,279.3859471331488,11.668838727885278,8.510518998703253,3015.0218746792525,3025.381480060518,327.7818911764771,248.4692011270672,0.06626780331134796,1.601383013650775,6618.322831982747
200,14,2.0,2.0,0.1,0.09,0.1,16.18203016200364,24.024339580031913,85.3050137204923,282.9590607713308,113.20041557249418,60.28362937864653,3135.8719926401973,3005.851365096867,333.79027401842177,227.4596138894558,0.09714480862021446,1.7663693688809872,6704.837471181527
200,15,2.0,2.0,0.5,0.1,50.0,40.264363241869866,45.46426359239541,99.06037468735992,249.15384816013167,112.46226692199515,54.45384261743405,3025.898290589452,3144.9628049768507,305.57849080860615,237.68090572208166,0.05191679671406746,1.8713230192661285,6716.047658560798
200,16,2.0,2.0,0.01,0.5,1.0,15.306933476345932,20.263201021064496,96.74621689589448,293.68789981458133,102.55987770936342,40.33355226884859,3077.2786400746554,2947.099604535848,372.94338615238667,239.62164614349604,0.0556089598685503,1.0865122564136982,6638.090908681974
200,17,2.0,2.0,90.0,90.0,50.0,245.95533016573273,245.95533040980465,183.4021873216619,227.352482562198,185.92716064336318,158.34466607593606,3029.4041759707034,3014.3009262960404,353.9227523971349,242.79183823987842,0.06258826702833176,1.0562601778656244,6641.542898116633
200,18,3.0,3.0,0.01,0.01,0.09,100.33376166420544,112.55883641740293,141.82271158287386,200.6106606978366,114.51616845730561,134.60627735605004,2951.804688617587,3070.1744975615293,377.1747341826558,217.44332770258188,0.03839818015694618,0.6274604573845863,6617.290045265108
200,19,2.0,2.0,0.01,0.01,90.0,121.70358341972323,139.9029589951566,277.8895902078043,232.49625002558716,197.30949574351087,246.9345917506629,3063.4497404173017,3065.630730036646,316.57001875154674,240.18896441720426,0.0635309424251318,1.8442679289728403,6687.753094891086
200,20,2.0,2.0,1.0,0.5,50.0,95.9040303692828,101.76057380519283,159.00178398736446,277.24259607769454,140.68111573245105,99.90743301324429,3095.8363211955875,3145.4645326081663,252.10646246559918,245.27737086825073,0.05795198678970337,1.0347163993865252,6739.781912531704
200,21,2.0,2.0,0.01,0.09,0.5,81.22510462796413,82.53641582970087,106.55455172538741,200.95208459376343,84.28238385880852,199.6943360559939,3085.2027670629323,2942.0272689014673,391.4750486910343,251.00786300748587,0.06143784523010254,2.0980855245143175,6671.878491250798
200,22,2.0,2.0,0.01,0.9,10.0,106.83656649519597,109.90987823613897,156.887382301906,182.3076414400937,165.2435909440127,123.98284928103793,3056.761363537982,3061.7953681927174,324.2207956276834,251.31370629556477,0.08498191647231579,2.0190659761428833,6696.214501827955
200,23,3.0,3.0,0.01,0.5,0.5,114.62117661113946,117.61186973482333,135.53619086168013,221.42696596458697,119.57361641668444,128.37810989325757,3109.9699924830347,2946.028125071898,362.46977192535996,244.92447419278324,0.08797147870063782,1.9515309743583202,6665.437376169488
200,24,2.0,2.0,0.01,1.0,0.1,114.15058158814855,116.13366652223814,137.31189777139102,137.87130942789474,133.44692817484724,156.1451993451122,3039.9529107250273,3197.591615051031,247.3644136376679,240.65128097496927,0.05189693532884121,1.0494103468954563,6726.662125343457
200,25,3.0,3.0,0.01,0.09,0.05,47.294419308308576,50.97726742313462,267.4589406575321,257.35204184204724,220.51029103623918,51.09329600977204,2986.1154726650566,2978.218326719478,370.9984715692699,252.32292031869292,0.08060328103601933,1.9095345549285412,6589.648442780599
200,26,3.0,3.0,0.1,0.05,90.0,226.82084190656826,226.91010108028323,263.10445369959547,229.0837715806154,230.44893869043474,239.45715473593603,3077.0903092008084,3142.030508330092,281.84093427471817,214.90813531540334,0.05667818896472454,1.3348249066621065,6717.27182616666
200,27,2.0,2.0,0.5,0.01,90.0,62.73569472246783,65.09545599334886,106.56151735546113,208.65007010378991,78.80007724688602,143.60130032640157,3029.442816177383,3031.2658415213227,368.64703491702676,224.32400339841843,0.10826633684337139,0.6590980999171734,6654.452983492985
200,28,2.0,2.0,0.01,0.9,10.0,68.432572745867,72.18760878283747,125.57817604241161,285.98715048062934,116.75137596099592,93.15528000536412,3094.3512155208737,3111.911733407527,266.936243519187,251.17113609798253,0.0733092725276947,1.0938086453825235,6725.545165594667
200,29,2.0,2.0,0.09,5.0,50.0,21.27502105348452,33.37197227733132,105.4499057185461,348.3022969700085,28.420895778561356,77.9463543696104,3069.5541622322053,3098.7469137962908,306.7881214246154,243.13374719582498,0.07063177600502968,1.2120362482964993,6719.506929475814
200,30,3.0,3.0,0.5,0.5,10.0,147.73519622940142,152.07328050350287,318.8625529764975,231.80489289379966,374.64248307390847,161.84342492027716,2994.8519280329347,3038.2267506718636,371.17204065807164,256.10137921757996,0.06902287527918816,1.1519112624228,6661.581004330888
200,31,2.0,2.0,0.01,0.1,1.0,205.83908313676216,207.34258620393592,269.4488746628773,267.7760406040522,292.1456891529146,227.9890776835467,3095.6178135573864,3160.2636842262,234.12320367991924,240.898530093953,0.06978365406394005,1.9583864845335484,6732.936551894993
200,32,2.0,2.0,1.0,0.01,0.1,155.78161035986082,152.80976906485134,162.50094753229408,177.00601510638506,187.28329731269133,180.29017163687416,3126.7189337685704,3035.342587850988,305.11179697327316,255.9311176687479,0.07107700407505035,2.081291789188981,6725.25810706988
200,33,3.0,3.0,0.01,0.01,0.5,825.922923972413,865.70848629928,54.721640801407474,283.88938160647297,54.60091186778102,130.11902852290623,3047.51768194139,3074.8980668224394,338.4908645749092,228.23880740441382,0.0725452322512865,1.8289179112762213,6691.047842543572
