N,Trial,K_NF,K_nonNF_GMM,eps_NF_GMM,eps_nonNF_GMM,eps_ResDRO,loss_NF_GMM,loss_nonNF_GMM,loss_ResDRO,loss_RNW,loss_LDR,loss_NN_DR,time_NF_gmm,time_nonNF_gmm,time_ResDRO,time_RNW,time_LDR,time_NN_DR,time_total
400,0,3.0,3.0,0.0,0.0,0.0,12.3044965187878,13.13937949155264,18.93572694992773,14.060634219313572,22.351123788340413,12.339475973831574,9.318753888830543,2.968542380258441,2.387834243476391,1.9841613601893187,0.03667493909597397,0.7368879672139883,17.434019012376666
400,1,3.0,3.0,0.0,0.0,0.0,3.3452507912233846,3.3909893537640285,16.67350465536217,12.32273352920713,6.096957664697357,5.939696992293408,9.244381707161665,2.579454019665718,1.3651687316596508,4.1897310949862,0.04658522084355354,1.9013120140880346,19.32723791152239
400,2,3.0,3.0,0.0,0.0,0.0,14.409745519209304,14.589572990746907,17.41749626000568,15.726444104762486,21.45849504780448,14.499276016288192,6.965854099020362,3.37438752502203,2.0640406385064125,2.134665245190263,0.04783183895051479,0.8020344190299511,15.389595083892345
400,3,3.0,3.0,0.0,0.0,0.0,12.148070087426051,12.596305773203298,15.800916079626692,13.652218581009626,16.201675298205842,12.19316496595307,6.619353000074625,2.93242815323174,1.9589602518826723,2.455483177676797,0.05183531157672405,1.3064802885055542,15.325771940872073
400,4,3.0,3.0,0.0,0.0,0.0,3.7751368717213807,9.727659160187635,8.370947121255007,9.342900614784874,13.137255205013608,4.125361466975684,6.135137369856238,3.076578926295042,1.4865421131253242,2.702754372730851,0.03416209667921066,2.421023501083255,15.858296304941177
400,5,3.0,3.0,0.0,0.0,0.0,4.055091991279691,4.040877912362208,15.632492772776843,12.08355677475292,6.607658440896724,13.335417501361093,6.257170235738158,2.9715043902397156,2.0189554896205664,2.9778193216770887,0.08165443688631058,0.7957394123077393,15.103741919621825
400,6,3.0,3.0,0.0,0.0,0.0,7.696364703751634,25.849674455094853,33.562954689120396,33.08551592113342,40.61713053492733,6.02873660962545,9.40650587156415,2.9295342471450567,1.4566986951977015,2.280835710465908,0.03380007483065128,1.4925687573850155,17.60043284110725
400,7,3.0,3.0,0.0,0.0,0.0,9.240981551265474,25.06278737991534,33.93241664090186,32.26428706256123,43.3917273940011,5.291343696086312,6.706735158339143,2.739355966448784,2.5382974352687597,3.74793616309762,0.07484756223857403,0.8986853063106537,16.710550747811794
400,8,3.0,3.0,0.0,0.0,0.0,14.74018218815836,14.709049935290508,15.94022048942405,14.850478585869798,18.901059701604968,16.34506670086734,9.132717931643128,3.294092332944274,1.5822317190468311,2.0363127756863832,0.07275020889937878,0.8618629314005375,16.98111319169402
400,9,3.0,3.0,0.0,0.0,0.0,5.024284963184593,5.093838519553798,15.633768013846415,12.566746525467801,6.961204959493141,11.421667826351747,8.208377923816442,2.334289386868477,1.4814597368240356,2.9346928875893354,0.06057519279420376,0.7463872991502285,15.76666047051549
