N,Trial,K_NF,K_nonNF_GMM,eps_NF_GMM,eps_nonNF_GMM,eps_ResDRO,loss_NF_GMM,loss_nonNF_GMM,loss_ResDRO,loss_RNW,loss_LDR,loss_NN_DR,time_NF_gmm,time_nonNF_gmm,time_ResDRO,time_RNW,time_LDR,time_NN_DR,time_total
200,0,3.0,3.0,1.0,0.1,0.9,49.13741416074149,46.78410534737243,52.35611852980672,46.397473941075475,45.980973482728814,62.125829593477945,3152.781440688297,3119.555488783866,274.7935066111386,207.20973458513618,0.0769586730748415,0.5939747150987387,6755.012148916721
200,1,3.0,3.0,0.1,0.09,0.5,18.06134428758239,17.976056779190873,21.442120083373077,17.985844407137254,18.225514134068792,18.208675102079777,3052.580157224089,3059.9353896752,367.5889725089073,228.28814866766334,0.05850585922598839,0.7010962888598442,6709.153854468837
200,2,3.0,3.0,0.01,0.01,0.5,3.9389141073773137,5.841001633491015,13.503563281587583,4.153055797772249,3.892464228581124,31.029426441105283,3069.855808524415,3007.111057046801,368.92865666374564,232.57693175785244,0.020153619349002838,0.7339422404766083,6679.231233039871
200,3,3.0,3.0,5.0,5.0,0.09,14.150008479562326,16.695073957808415,25.866912375827237,6.001391313306294,7.12289599040019,33.260801896183345,3102.74345773831,3077.965905673802,310.2292170189321,249.6083311662078,0.022229788824915886,0.5609394013881683,6741.130979103968
200,4,3.0,3.0,0.9,0.1,0.1,7.9266388621136175,8.58942864308525,14.507879410498624,7.890787917275728,7.533074154512933,24.670087205939648,3069.3050416428596,3054.3452033568174,379.6425760090351,198.9166067019105,0.05457695759832859,0.6402517985552549,6702.904973026365
200,5,3.0,3.0,0.01,0.1,0.9,13.783195545440137,13.562674067386638,30.64607930214798,28.051611122520264,17.542896180316408,10.678030044411402,3088.8977419082075,2975.1031586322933,378.10158659517765,218.45879635214806,0.029172973707318306,1.5786596797406673,6662.17472204566
200,6,3.0,3.0,0.01,0.05,0.09,6.466529434382025,7.299738057051073,36.66910072274028,6.533408853135202,11.854422695951072,30.733719552070266,3047.4809296224266,2981.923670940101,407.39398712851107,226.7580559886992,0.03698926605284214,0.3502799831330776,6663.948838638142
200,7,3.0,3.0,0.1,0.9,0.1,5.687863216574205,7.525125859171854,23.806544737398475,5.689485061209123,10.693988847211022,12.020872185604295,3064.242942707613,3007.9605814628303,382.7778841201216,196.55914112366736,0.017875300720334053,0.472352372482419,6652.031844232231
200,8,3.0,3.0,0.01,0.5,1.0,7.102887671567101,9.54938843367954,25.439150604764965,7.3421291865222855,10.577066828954546,110.45057678683274,3033.642083445564,3113.832098474726,366.6102324463427,196.74961225129664,0.028520870953798294,0.3115666192024946,6711.183168686926
200,9,3.0,3.0,1.0,0.05,0.9,15.721025359857853,15.982878226153238,22.678594498407776,15.44355371253134,15.730980844988467,15.468693752501983,3043.1547727454454,3072.37647799775,356.1188196223229,215.48615829460323,0.029750972986221313,0.47908439114689827,6687.648299058899
200,10,3.0,3.0,0.5,0.09,0.5,60.09945681640916,60.0392392737919,59.95378887028226,60.40226014776746,59.70237766022479,60.33216011609822,3078.5325138438493,2960.562754644081,396.46119389124215,223.10764528624713,0.030665108934044838,1.282234901562333,6659.9850576967
200,11,3.0,3.0,0.01,0.05,0.5,14.844553733082243,15.871317455427688,20.237950511072,14.893249971348125,15.493825343379857,15.356694343097448,3172.098348096013,3078.3096230793744,281.68078988417983,212.98039160482585,0.035883452743291855,1.6058226749300957,6746.715867711231
200,12,3.0,3.0,0.5,0.9,1.0,34.01335369869395,43.20327490826715,40.28326111645706,64.79819575422006,62.215363428356284,41.099847384381064,3099.900332091376,3011.667485922575,307.94752846099436,229.1729817595333,0.0690661109983921,0.4042304363101721,6649.166361914948
200,13,3.0,3.0,0.01,0.9,0.9,19.52628435476664,20.00632644827444,26.299830284133808,22.94204375748377,21.90050570313126,28.503602505313893,3149.6652778107673,3064.8442864958197,307.20207896642387,213.51793190650642,0.07722515799105167,0.7710509039461613,6736.081920167431
200,14,3.0,3.0,0.01,0.09,0.05,53.822195311495896,54.8810223794505,40.31116718819894,64.04882212398022,62.281047795900164,42.113363650171216,3098.4919436462224,3030.226388771087,353.63994456268847,224.23448461294174,0.05130494385957718,1.2449431829154491,6707.9043463449925
200,15,3.0,3.0,0.01,0.01,0.9,4.441726455835499,6.145027255857198,27.440555059493544,4.686836421190574,6.744376336512657,22.628292291568112,3172.779725736007,3043.003130879253,296.76603017002344,234.84866750985384,0.024636385962367058,0.6966805346310139,6748.130472062156
200,16,3.0,3.0,0.01,0.01,0.09,30.425664829017244,30.995533583411532,31.045875995519324,30.491007624977495,30.5990992995833,30.488563661934332,3087.224774641916,3128.2207032479346,294.1596678066999,237.41968640126288,0.041802648454904556,1.3559824991971254,6748.430691281334
200,17,3.0,3.0,0.5,0.09,0.09,14.526357444597982,14.764595391049832,60.21342167220093,17.283469615030434,29.87279327004414,13.969156192300325,3028.9370523244143,2969.4113576691598,383.631477503106,241.42601169645786,0.03275919333100319,0.7240478806197643,6624.165041992441
200,18,3.0,3.0,0.5,0.1,0.1,6.557742758718519,6.9743358975139165,27.508508164779162,6.220306240251136,9.561719741455114,14.56534447045768,3083.98760467954,3021.9100982025266,365.9037422146648,233.2286536358297,0.04118216969072819,1.3730011582374573,6706.445720560849
200,19,3.0,3.0,0.01,0.01,0.01,58.597409145281965,59.492733025273225,59.00340007193441,49.80924077404995,53.259374029103675,50.0833653339847,3089.572956049815,3178.1014118473977,260.55504604801536,228.799941085279,0.030936481431126595,0.56021573767066,6757.6222265493125
200,20,3.0,3.0,0.9,0.1,0.05,23.180930245062864,24.460749005238405,22.830847681235596,27.964302935724646,24.92397951520245,23.817633512671637,3051.5854161158204,3084.1145934462547,347.27987012825906,224.43440090306103,0.029310133308172226,0.9941939227283001,6708.44744043611
200,21,3.0,3.0,0.01,0.05,0.1,9.549681277088286,9.239071418466956,11.292009195396986,21.77535382788406,9.386943205718753,9.275047751955132,3130.7262582480907,2979.763095041737,358.42771414108574,242.05202832631767,0.036432430148124695,1.0130537450313568,6712.02004369162
200,22,3.0,3.0,0.01,0.01,0.01,7.996144988160185,7.8997062513040825,19.510851722929086,11.868920486664953,8.13369698108745,16.46169229395144,2931.887270351872,3048.9485781230032,377.32267027907073,222.71729100495577,0.032966259866952896,0.9388280343264341,6581.848629795015
200,23,3.0,3.0,0.01,0.01,1.0,27.423285038606586,16.497983903642524,17.943125093307433,30.328762210304298,28.44707736160836,18.566590528525026,3050.0037294793874,3185.2650891859084,287.8096973821521,227.20555250905454,0.048611992970108986,1.177457494661212,6751.518479676917
200,24,3.0,3.0,0.01,0.01,0.05,78.94423545156931,79.21661829276717,80.12922385510971,84.45913090208991,81.35961963174292,74.34467495469953,3060.7296637315303,3031.4628137480468,353.6253619771451,247.22698028571904,0.03170183673501015,1.0834427028894424,6694.160921005532
200,25,3.0,3.0,0.01,0.1,0.1,19.157886624015916,19.412960796552895,22.00525153323554,22.00916789682593,20.57513769859522,19.993747806356243,3112.9147507678717,3126.4840200375766,268.66466333158314,242.9896329343319,0.053523022681474686,1.5607737358659506,6752.672470619902
200,26,3.0,3.0,0.05,0.1,0.09,8.310726434080939,8.530255923315162,31.268844378391975,12.955297302816538,13.818472179795398,23.4777300260004,3199.6515089720488,3088.2076307088137,231.20224015414715,239.18174540251493,0.03411412797868252,1.0839153099805117,6759.368975335732
200,27,3.0,3.0,0.01,0.05,0.1,6.571723394699073,6.714637701450076,23.655419086847548,6.264174501016912,6.659436524364645,8.867226563683516,3055.332762952894,3059.852190632373,373.3357337266207,215.51215898431838,0.03001748025417328,1.633228875696659,6705.70402074419
200,28,3.0,3.0,0.01,0.1,0.1,14.35556599865311,7.544506897979081,45.39284622100697,25.698600044692835,23.240841020307617,8.673622572522996,3070.8760909531265,3086.9702954832464,315.55496079288423,253.92142634280026,0.04763121157884598,1.7796951439231634,6729.161246238276
200,29,3.0,3.0,0.1,1.0,0.05,22.14613704169658,18.15321890964041,12.518217965672482,32.29781563187623,29.123031591103935,11.047729282664301,3066.1776147708297,3086.8819895181805,353.9647433832288,222.85777271166444,0.03256130404770374,0.5690759234130383,6730.488856673241
200,30,3.0,3.0,0.01,0.09,0.1,6.583667218532189,7.737911661214375,12.20602025798031,6.53180072551618,8.001455179805953,23.24593975136066,3124.12145697698,3078.78783149831,294.7327499408275,241.2197289094329,0.05407898128032684,2.163404978811741,6741.092713885009
200,31,3.0,3.0,0.01,0.5,0.05,6.961163333020651,8.19187654617783,7.695073374843047,6.9609172118533085,6.969653149969995,18.420752650089845,3099.467457782477,3057.560167448595,325.10348501987755,243.68084156885743,0.07104892283678055,0.9166259653866291,6726.80094130896
200,32,3.0,3.0,0.01,0.1,0.01,57.8583650057342,57.46153671843243,58.33294111076579,62.77062537107969,57.7382219699289,61.24780070223039,3082.9261251259595,3139.434577126056,286.08212474547327,240.47299825772643,0.07650832645595074,1.9919327050447464,6750.98517325893
200,33,3.0,3.0,0.01,0.05,0.05,29.631484446108807,30.113164314122876,31.331439630890124,29.58782631695785,29.825475717269644,29.609776637302367,3087.056875091046,3045.141393152997,360.21031299978495,193.77644207701087,0.028647543862462044,0.7340116519480944,6686.948953660205
200,34,3.0,3.0,0.5,0.5,0.05,8.667338339667724,8.992592240504333,11.770069192408032,8.11985693424193,8.205381263357667,11.928595916762035,3042.4620809797198,3089.0906741637737,338.9144372679293,215.3627095632255,0.029952069744467735,0.5187666472047567,6686.398717584088
200,35,3.0,3.0,0.01,0.05,0.1,26.098503853986443,26.04774732079471,35.20203597042714,26.1538169020367,27.30959254647565,37.96781775652392,3094.430076861754,2947.6213733255863,358.6771924458444,218.635449109599,0.03350149281322956,1.2025927398353815,6620.612037288025
200,36,3.0,3.0,0.01,0.05,0.1,9.622635620755933,9.719150470224118,21.404673438967738,11.86101071483209,9.414528117251212,9.565333092162458,3080.849122809246,3042.339271273464,368.58050579205155,228.95147158764303,0.03381899930536747,1.1489043440669775,6721.904085252434
200,37,3.0,3.0,0.01,0.1,0.09,8.000103353606757,9.117363008550326,17.179508618036618,7.067211197948117,7.0507815408593615,12.977695174128268,3119.0627814419568,3066.4258847590536,322.4620088972151,228.12986863590777,0.044774800539016724,1.381318673491478,6737.510159967467
200,38,3.0,3.0,0.9,0.09,0.09,22.967181430332342,24.516323031760905,23.559985431029595,42.00799542840137,39.776241447192746,11.938320645159354,3018.7874541915953,3060.2284033559263,352.0400869809091,247.358169157058,0.03144996240735054,1.054925324395299,6679.50174171105
200,39,3.0,3.0,0.01,0.05,0.01,6.204059881949301,7.255905430712536,15.81863900657236,6.862367155117677,7.4312556711412965,22.837221656307765,3047.8575063720345,3129.679008256644,319.1629180852324,237.33040250837803,0.05322731472551823,1.3533533234149218,6735.4371143672615
200,40,3.0,3.0,0.01,0.01,0.1,5.104442884748526,5.004243311116411,27.990745727987168,4.88791733296386,6.928309813578631,5.353196224687092,3167.9677887577564,3058.4213085565716,270.86515193991363,243.63273624889553,0.04865134693682194,1.2132789641618729,6742.150099700317
200,41,3.0,3.0,0.01,0.1,0.1,87.88792297778366,80.33334764328994,79.89049792130628,97.04828661905199,94.51995000994349,78.2582854925695,3073.2641466204077,3056.955396000296,347.86216906644404,225.6998284049332,0.03367077186703682,1.3722781352698803,6705.206784881651
200,42,3.0,3.0,0.01,0.01,0.09,56.075299202191026,58.39470860891364,54.82052928308305,69.33768244826175,64.03674994823545,48.02302007094406,3024.1501277163625,3047.166185176,350.0855165608227,219.71044083684683,0.032587673515081406,0.7419877965003252,6641.890905603766
200,43,3.0,3.0,0.01,0.09,5.0,9.771489327741955,24.949306782950526,31.479711436042194,15.153524444520217,12.154807525200848,21.134360725261924,3054.704113090411,3146.59711442329,299.73394741117954,221.70348132401705,0.05430510640144348,0.8586907014250755,6723.6529328953475
200,44,3.0,3.0,0.01,0.05,5.0,19.36779215186308,20.84868959284921,22.244180431299256,19.952056330460465,19.53451322027885,40.84312250502878,3077.9449852835387,3043.6037182901055,364.05343396030366,225.71230088733137,0.028695616871118546,1.0382202453911304,6712.382181374356
200,45,3.0,3.0,0.09,0.09,0.1,27.537721417621434,27.76781988706436,25.9450924561546,27.018502495151925,26.328307199638108,25.881232865630473,3026.8037840239704,3078.9075757600367,374.08331179246306,217.23932337760925,0.027853716164827347,1.243443924933672,6698.319211771712
200,46,3.0,3.0,0.01,0.1,0.09,62.32743358237307,59.76081981782335,44.994361837264485,76.99813938898579,64.05267584429893,48.57604213895948,2952.1232153642923,2982.7487330958247,381.20332697592676,247.58581584505737,0.05105900391936302,1.3058994933962822,6565.034146806225
