N,Trial,K_NF,K_nonNF_GMM,eps_NF_GMM,eps_nonNF_GMM,eps_ResDRO,loss_NF_GMM,loss_nonNF_GMM,loss_ResDRO,loss_RNW,loss_LDR,loss_NN_DR,time_NF_gmm,time_nonNF_gmm,time_ResDRO,time_RNW,time_LDR,time_NN_DR,time_total
50,0,3.0,3.0,0.1,0.01,0.01,57.15622760631279,49.68428313111131,50.51652333178364,46.246731274636446,49.86469171957254,49.20402445208316,781.2422019913793,797.2396519593894,47.12870405241847,14.043686436489224,0.027271907776594162,2.7733625322580338,1642.455478085205
50,1,3.0,3.0,0.01,0.09,0.1,20.67644060457038,20.17076843201468,19.696073055209236,19.007727785254932,18.392230395223983,44.19777849300148,707.846737343818,778.4376652557403,84.89863044023514,14.981459207832813,0.1507101934403181,2.8632089477032423,1589.1809922847897
50,2,3.0,3.0,0.01,0.05,0.05,5.906358107441203,6.246815252495278,15.665778179544883,3.977182087866204,10.2568476721628,46.83659730902521,795.5419580340385,772.0380131043494,54.64461732469499,17.10432216897607,0.06659477204084396,2.808865698054433,1642.2205449286848
50,3,3.0,3.0,1.0,0.9,0.05,6.739500718365087,7.524262073795733,12.892029013173207,6.970268400462023,5.951900533930934,68.75022755536303,786.8974943924695,782.4631173573434,51.083984330296516,15.030790520831943,0.12470581941306591,2.9236035011708736,1638.535250062123
50,4,2.0,2.0,0.5,0.01,0.05,7.704248881894136,8.207312828248815,22.379409428950474,8.03182793259473,18.21284477507283,68.00617729383028,747.3723591845483,743.2333072368056,85.77165074460208,11.834983624517918,0.027674822136759758,2.4702479634433985,1590.7179134003818
50,5,3.0,3.0,5.0,0.1,0.5,30.88212546687912,18.860021730955467,118.03576113385269,31.97340822925835,17.718967661655785,67.52042885228272,762.7349726837128,792.244301751256,65.77006784453988,12.805882751941681,0.027678165584802628,2.6665812004357576,1636.2511111591011
50,6,3.0,3.0,0.01,0.1,0.5,6.384189679997703,5.682781776370828,39.459967362515044,8.408756831569413,44.31970259383956,67.6340415125195,783.5804851446301,754.2535921707749,73.60790523700416,15.16448823735118,0.028140228241682053,3.3824768476188183,1630.0347249619663
50,7,3.0,3.0,1.0,1.0,0.1,7.436874678558769,8.243414026491822,26.58762114812538,6.104797196220753,14.947160170837142,64.10128600396366,788.4576301556081,744.4238146953285,71.10166657716036,10.275224301964045,0.02582133561372757,2.847034025937319,1617.132804363966
50,8,3.0,3.0,0.01,0.01,0.5,7.932976035115091,7.98054315993531,45.02009234479229,7.080761575188473,10.695896242081476,8.621247538868646,780.3828396312892,744.2984740696847,70.28406219929457,14.445321643725038,0.026232585310935974,4.112308187410235,1613.5582350883633
50,9,3.0,3.0,0.01,0.01,0.1,16.04482924863353,15.838992467151636,17.703348233191964,15.371882953954607,24.38874496565343,53.7686598972364,802.2713261526078,773.9144009165466,49.26515554077923,12.27961709909141,0.027770094573497772,3.402303224429488,1641.1645557805896
50,10,2.0,2.0,0.01,0.09,0.9,59.76568287335157,60.00814682531329,59.87419161320731,60.37417206258753,60.71432201218542,123.9912642672739,783.2619103658944,799.2287684977055,40.291133899241686,17.2275808788836,0.060078784823417664,3.175374023616314,1643.2561396826059
50,11,3.0,3.0,1.0,1.0,0.09,19.243698463392107,18.28148088041795,23.858312278079055,15.34381407057923,15.936139864864755,66.54560696341802,777.6510400287807,762.8455801401287,75.18623284250498,13.769046735018492,0.055923644453287125,3.0901900939643383,1632.5990702640265
50,12,2.0,2.0,1.0,0.05,0.05,43.576159281408245,44.855347728180156,35.95413488758561,61.91148709069298,52.61907816323672,121.94038532911414,712.9638867061585,747.3270472325385,67.9992457460612,9.969185395166278,0.05422130040824413,2.756238045170903,1541.0752849504352
50,13,3.0,3.0,1.0,0.01,0.05,20.24735874041424,19.52970493630352,27.23267737384147,24.722052572045545,19.639538706521783,34.13034471046608,768.0883320905268,751.2153394520283,79.92248884402215,13.345957703888416,0.07851556316018105,3.6981795951724052,1616.3576387539506
50,14,3.0,3.0,0.01,0.05,0.9,49.36044409366705,48.0234338125166,44.83907719922772,68.6606552036763,66.05064483081182,127.96775897498298,767.4557977821678,718.8705168049783,77.94301707483828,16.371748531237245,0.036882027983665466,2.54088469222188,1583.2213387861848
50,15,3.0,3.0,5.0,5.0,0.09,15.595933732607786,16.359758890158357,18.773575861075198,4.379515725595545,7.506610752792067,43.30328008453686,759.433765200898,773.3600739724934,71.92014187946916,12.54329964891076,0.07982422597706318,2.7277624141424894,1620.0706581547856
50,16,3.0,3.0,1.0,0.01,5.0,31.301310832662494,31.38964158602776,31.268356897155563,30.48759609825282,30.420083180576313,93.15273298278291,723.5248093027622,762.2300771716982,88.15088200755417,12.239367865025997,0.04959931969642639,2.3586551900953054,1588.5555772762746
