N,Trial,K_NF,K_nonNF_GMM,eps_NF_GMM,eps_nonNF_GMM,eps_ResDRO,loss_NF_GMM,loss_nonNF_GMM,loss_ResDRO,loss_RNW,loss_LDR,loss_NN_DR,time_NF_gmm,time_nonNF_gmm,time_ResDRO,time_RNW,time_LDR,time_NN_DR,time_total
50,10,3.0,3.0,0.01,0.1,0.1,3.5922442122962175,3.493346292224014,16.027822967145067,15.250439813986626,6.2190287676047635,50.9179146200274,701.8666773233563,781.0868600197136,81.80111419782043,7.560804512351751,0.02715640887618065,1.4121358152478933,1573.7775155548006
50,11,3.0,3.0,0.01,0.09,1.0,8.213256636430629,8.43206770587163,6.526668062971089,6.489086555275082,5.928052166008259,57.52777037217902,787.6400992274284,790.3926748726517,58.46473545767367,9.413674119859934,0.02633090317249298,1.39394242875278,1647.3397752139717
50,12,3.0,3.0,0.01,0.09,5.0,10.534330185083979,9.806514108074204,5.508792032596694,6.307941402073347,9.21615019293204,47.77389866214539,773.0721580851823,777.9922849107534,76.95570748485625,9.276664024218917,0.026746053248643875,1.2627571076154709,1638.587453974411
50,13,3.0,3.0,0.9,0.5,0.09,12.753831868375046,14.001904990108935,20.24990036059243,17.40124747280217,25.247990199092612,65.1017912918092,717.7363068368286,799.020274406299,76.01714834757149,8.577059041708708,0.025346344336867332,1.2631230559200048,1602.6400666367263
50,14,3.0,3.0,0.5,0.01,0.9,11.46853349740286,10.065501621559873,7.045090542119408,6.793852677639774,13.193846402943407,64.12892484797388,779.6229583360255,722.5254960749298,72.05188883841038,7.443476632237434,0.019400032237172127,1.3535326477140188,1583.0180165171623
50,15,3.0,3.0,9.0,9.0,0.5,24.185383501975956,24.622511972747645,5.232440251799175,4.389810855637803,5.235587229350341,59.015327074533694,745.9131056517363,744.9461871311069,79.54781159572303,9.348660737276077,0.027712557464838028,1.4429347440600395,1581.2276417072862
50,16,3.0,3.0,1.0,0.5,1.0,5.495339407521528,5.740542735538425,17.834430704843204,17.340784868222958,7.621738160776992,50.479727897664134,752.5381282437593,758.6985964626074,83.28892002440989,6.010636756196618,0.020380718633532524,1.261265667155385,1601.8228890839964
50,17,3.0,3.0,0.01,0.05,0.01,3.466547216285178,3.5251479685757983,14.986512249508886,10.42710511676732,6.227546470026804,55.76711243574404,802.5467083007097,806.5636396761984,36.89364957250655,6.83318648301065,0.02662345953285694,1.2792797777801752,1654.1443319804966
50,18,3.0,3.0,1.0,1.0,0.01,4.570622824923159,4.763895113831307,18.259199237487234,13.452187440628787,10.455086422983054,31.11585900321075,785.9971666801721,779.9928219728172,62.55334364436567,9.133557390421629,0.0212172232568264,1.143475191667676,1638.8541006017476
50,19,3.0,3.0,0.5,0.1,0.9,14.901956371999862,14.67216330201732,14.672536243832372,14.690984674041546,14.744352683388165,69.21512002300318,726.1260185912251,802.4036337584257,85.3497070427984,7.002954611554742,0.02568279579281807,1.2934927735477686,1622.2064827531576
50,20,3.0,3.0,1.0,0.5,5.0,23.229084622962,22.142941048317233,14.862053168613011,18.712881820200604,18.51595312883382,39.554848017839085,747.4435979798436,816.1091147996485,66.21657711267471,6.773016892373562,0.028008507564663887,1.5227864123880863,1638.0944147687405
50,21,3.0,3.0,0.1,0.1,0.05,21.67869612895885,24.13021555845241,30.951881110962248,30.884733228998087,33.41052305796296,63.70973646782266,752.6613269951195,737.9711091406643,61.52483229897916,6.3758210856467485,0.026666926220059395,1.3810826279222965,1559.9695377871394
50,22,3.0,3.0,9.0,9.0,0.5,16.790743112147737,17.130983911270192,13.847608574426157,4.9975739930498735,5.750978319422859,53.96230924391339,784.3758590761572,807.1193198245019,47.42455489560962,7.370791662484407,0.022318949922919273,1.4753424227237701,1647.789486180991
50,23,3.0,3.0,1.0,0.1,0.1,11.398554346592972,9.01221833705614,20.259373196905752,18.60813760194624,26.15723215274184,53.221371959885914,810.3022211045027,796.0486541036516,37.25289162993431,9.675899878144264,0.02911379188299179,1.4265565238893032,1654.7370053604245
50,24,3.0,3.0,1.0,0.5,0.05,9.767558610688852,9.695269787300944,16.978348025409613,15.598990927256192,14.375286853928746,51.551678244621016,758.0832658279687,707.3347837999463,79.19311626628041,6.730749962851405,0.02196088805794716,1.4299269896000624,1552.7944536786526
50,25,3.0,3.0,0.01,0.05,1.0,7.0153694169645275,6.989409505110698,8.623084001378205,9.782953955185798,9.798386461777044,60.879136573178826,735.4448809307069,785.1552721690387,82.34436247870326,8.525914778932929,0.03998995013535023,1.5033403970301151,1613.0143785737455
50,26,3.0,3.0,0.5,1.0,0.5,14.121620760164243,14.104042848527266,17.03097465281383,15.21337923206039,17.14015436970641,68.8253856370342,735.2271168269217,758.3226670920849,77.63177720271051,6.640343353152275,0.024416735395789146,1.3691551554948092,1579.219175618142
50,27,3.0,3.0,0.5,0.9,5.0,13.957046124380927,14.444395686657865,14.937375580775798,14.438365979163185,18.489890083900686,59.64776231564758,750.0479148179293,771.406920414418,75.05017903074622,7.878045652061701,0.03859379701316357,1.4447030760347843,1605.87091380544
50,28,3.0,3.0,0.1,0.01,0.5,12.072825795094248,17.011577855284543,21.597138961022964,12.84390185771812,13.93553104601725,42.71524465916688,751.316999681294,808.2667933125049,68.59058836661279,8.415989423170686,0.02823694795370102,1.5369198638945818,1638.1563144624233
50,29,3.0,3.0,1.0,0.5,0.01,9.087811983246379,8.588208720389622,11.483748980069159,9.740587323142691,10.07166148767634,52.3544534150492,764.1130494773388,772.2808885648847,76.94504118524492,8.811588760465384,0.02047215774655342,1.2973122000694275,1623.4702800754458
50,30,3.0,3.0,0.01,0.1,1.0,8.689891090205041,10.010610868342642,6.84615428383447,7.759883272123464,9.432531375908386,43.74328221929616,790.662511644885,770.8669325560331,65.22208397090435,9.156779080629349,0.03487198241055012,1.370932536199689,1637.3159471806139
50,31,3.0,3.0,0.9,0.1,1.0,3.6479497507258247,3.83823952711908,13.908765971444408,14.2939488879161,8.081468990891176,40.257246448948656,757.5769018325955,708.4372269865125,77.44752306118608,6.667886393144727,0.028336159884929657,1.2906322237104177,1551.4496696852148
50,32,3.0,3.0,9.0,9.0,1.0,18.23655975143926,17.795118230351477,29.76479107066874,27.536546389401025,36.02771595027958,51.82727572649473,744.7757397647947,716.8571852948517,65.76953511312604,7.693336231634021,0.02678050845861435,1.2263397872447968,1536.3509141765535
50,33,3.0,3.0,0.9,0.9,1.0,21.249804626962323,20.753026499872888,14.531870506958978,14.905168174025228,18.44915918505416,62.91802406022982,764.0174509380013,735.0407087057829,84.4192062150687,9.221390599384904,0.025300635024905205,1.24155730381608,1593.966798517853
50,34,3.0,3.0,0.01,0.05,5.0,14.307802947197294,14.382719133065732,14.390023239348391,14.601427318571162,14.196643595439793,51.78055112519597,768.6680031493306,809.7759512383491,56.23923937417567,8.30922164581716,0.026611611247062683,1.313198471441865,1644.3327062241733
50,35,3.0,3.0,1.0,0.9,0.09,4.339254494391333,8.053618603048008,14.16426704213168,15.464387889980252,21.075941179800914,58.20487671679881,761.609890313819,763.2399205267429,75.54917025566101,7.221103936433792,0.02670436166226864,1.317306187003851,1608.965779993683
50,36,3.0,3.0,0.1,0.05,0.5,6.89530390598588,6.861104871432748,17.885650360560174,15.352748104697396,20.828269787934673,62.172234632583354,779.2329441905022,741.3619729839265,76.09761938266456,7.357743693515658,0.026220234110951424,1.234614785760641,1605.3201216235757
50,37,3.0,3.0,0.01,0.05,5.0,9.058986091259424,8.849564940826154,16.45025438171163,15.52828579015815,15.450015910304899,53.46178717500125,758.3999489489943,797.1047854591161,69.93071526475251,7.643449746072292,0.020853359252214432,1.3243930954486132,1634.4401586279273
50,38,3.0,3.0,0.09,0.09,0.05,6.768712671147197,7.023105560702652,13.859964070626283,7.023667074714904,10.076767270476745,56.12346418168545,804.2119227331132,759.3396193794906,73.31004458479583,7.565477969124913,0.02838592417538166,1.3064551074057817,1645.7666050065309
50,39,3.0,3.0,0.9,0.5,0.09,9.328642946273584,9.063772806254368,21.82314482965627,13.417280997039013,17.7472066231539,62.26529418150102,755.6609862949699,738.9355406239629,78.34921711497009,9.010243704542518,0.025506556034088135,1.1136300340294838,1583.096141340211
50,40,3.0,3.0,5.0,5.0,0.05,14.222947346510693,16.48219427505944,12.512387099583819,5.943668348520615,7.612285309433675,48.361008800985964,797.2218991480768,800.5624069515616,44.39693867228925,8.00315479747951,0.026363082230091095,1.3134931083768606,1651.5288692954928
50,41,3.0,3.0,1.0,1.0,0.9,9.345799512953187,10.257575183443672,10.315984052235603,8.319615600941347,9.647990124570574,44.152599953161314,801.9070997461677,790.6699074879289,46.637834284454584,8.188003597781062,0.027873653918504715,1.3818816840648651,1648.8177501223981
50,42,3.0,3.0,0.01,0.1,0.05,10.834843342597962,11.415688520214287,16.498051141951798,22.358585111792557,26.983043339115437,64.5088577182682,795.6462152656168,783.4783006701618,57.94516895338893,7.045206299051642,0.02366204746067524,1.2211604490876198,1645.3605279345065
50,43,3.0,3.0,0.01,0.1,0.1,12.35293176484866,12.26791476673998,14.462019371779382,14.362788545471833,12.335201519268102,59.60440628133004,770.9820650704205,747.3626749906689,76.64817522838712,7.20518103800714,0.02687191590666771,1.313449714332819,1603.539104430005
50,44,3.0,3.0,1.0,1.0,0.01,5.030494006409819,13.185349628071888,6.703113953341239,8.203107719612213,11.660651881632056,59.38358114533274,773.0904759112746,781.998488560319,69.54758362285793,8.845687227323651,0.029895683750510216,1.2929912358522415,1634.8062070999295
50,45,3.0,3.0,0.1,0.01,0.1,5.616758946203788,5.713950737797301,19.557261357283327,20.167663188381916,22.81023045324107,59.386218092923436,765.6997526343912,753.7253051865846,86.4906779397279,7.651105547323823,0.0232943594455719,1.245186960324645,1614.8641217127442
50,46,3.0,3.0,0.01,0.05,0.1,14.92475853269773,14.959707214027496,22.305923664297676,19.439744160522316,27.71635708010322,73.67278009155274,798.8440993856639,766.6410916466266,60.13767792284489,8.106891181319952,0.02629999630153179,1.2653832100331783,1635.0261502247304
50,47,3.0,3.0,0.1,0.01,0.05,4.205349970894072,4.255980322210163,17.405317816795606,12.312069009211465,6.37964649924374,58.91589196943455,771.1505771931261,792.3748774584383,64.96735193766654,9.061413457617164,0.026163375005126,1.3171783350408077,1638.899494946003
50,48,3.0,3.0,0.5,0.09,0.09,7.86002534550705,7.746678898861144,15.885758690561897,17.005994657243914,10.084946864479345,56.37464425432571,781.8454470299184,775.9384705722332,64.74497752077878,7.588874101638794,0.02540190890431404,1.2214312925934792,1631.366251891479
50,49,3.0,3.0,5.0,5.0,0.1,11.870298590502765,11.557182661358716,18.317559153971214,14.22608392064371,15.47624622209458,48.06298984012576,733.110130328685,801.2406959794462,83.64813456498086,7.9467300567775965,0.027230383828282356,1.094637893140316,1627.0734681673348
50,AVG,3.0,3.0,1.2396,1.2082000000000002,1.1223999999999998,12.260155541991116,12.817374253299445,16.56572456396149,15.273075507740245,16.539430692324377,54.86742434154253,766.88581794817,774.6554755111412,67.28059003941715,7.748152004219592,0.026022153608500957,1.3254018285125495,1617.9256090131403
