N,Trial,K_NF,K_nonNF_GMM,eps_NF_GMM,eps_nonNF_GMM,eps_ResDRO,loss_NF_GMM,loss_nonNF_GMM,loss_ResDRO,loss_RNW,loss_LDR,loss_NN_DR,time_NF_gmm,time_nonNF_gmm,time_ResDRO,time_RNW,time_LDR,time_NN_DR,time_total
200,0,3.0,3.0,0.01,0.01,0.5,12.327466873423948,16.339475049265058,22.6732462217048,14.751129756981179,26.339811114382666,12.383955644930943,3174.62536662817,3011.098501332104,357.9369286503643,185.6235967632383,0.010519087314605713,0.27091725915670395,6729.567266367376
200,1,3.0,3.0,0.01,0.1,0.05,3.602010093671384,3.376807154695065,15.48391843328564,13.248414357238417,9.145482309645248,6.768363679305127,2969.888989938423,3074.4934921450913,345.41744281724095,208.3972868397832,0.009272681549191475,0.35936445742845535,6598.578278534114
200,2,3.0,3.0,0.1,0.1,0.01,14.280301856582703,21.091472658034,19.751068273594576,16.235554744722034,23.34345393570094,14.498280330227809,2968.7607933692634,2982.487661961466,349.7829007282853,215.25150043144822,0.009539518505334854,0.47573124058544636,6516.7695338875055
200,3,3.0,3.0,0.01,0.05,0.05,13.016401027937263,13.510787686577208,18.856160633808777,15.99192548361893,23.63913922322724,13.096025561567687,3002.0291589461267,3075.6975316405296,331.2026120554656,215.92036973126233,0.009924132376909256,0.38658768124878407,6625.2627963442355
200,4,3.0,3.0,0.01,0.05,0.05,3.799296306001526,8.738431492175799,6.944168724873258,7.787749206747954,9.890215140586783,3.7738349509757887,3106.9296887889504,3056.807142943144,359.231293739751,199.60289627872407,0.011746088042855263,0.46779062785208225,6723.0519652646035
200,5,3.0,3.0,0.5,0.09,1.0,4.500646193035856,4.097237083539552,17.55231428476543,16.653716843337506,16.254389532436548,14.131354085833749,2983.90335062705,3016.9516848400235,400.09450340643525,219.1605413928628,0.009898994117975235,0.34624147415161133,6620.467394379899
200,6,3.0,3.0,0.5,0.09,0.05,11.892622545731657,28.938900457402855,34.56435098321748,31.576315554658162,41.31838895366765,8.225828577398888,3167.4200558289886,3082.579431321472,276.89928214251995,227.20296358317137,0.010836854577064514,0.48375281505286694,6754.597309926525
200,7,3.0,3.0,0.1,1.0,0.09,16.172150321682565,24.114359004610776,31.62264225802821,31.289876414887164,40.14602027771774,4.937499438754848,3082.8051082082093,3151.439841039479,320.5215046647936,183.24001412652433,0.009220153093338013,0.35530273243784904,6738.389480702579
200,8,3.0,3.0,0.01,0.1,0.09,15.800839494091282,16.98995637484972,16.35613569109287,15.237261833783368,20.047478352341486,15.152639937688205,3119.6098910775036,3133.1927803754807,287.10102203302085,215.89374358206987,0.010259944945573807,0.4587956927716732,6756.267051352188
200,9,3.0,3.0,1.0,0.9,0.9,5.901765597114125,5.538407288711598,16.38234790585035,15.228656733009952,7.657506063496644,11.321135294613466,3017.706102715805,3060.464468864724,364.61393190175295,221.69312688149512,0.010696819052100182,0.5146935824304819,6665.007390381768
200,10,3.0,3.0,0.1,0.05,1.0,3.4955867123483424,3.442460733424148,16.659935033732065,11.35340278614069,4.500915618336017,6.84327625332818,3068.450091421604,3095.0305537153035,356.1824213601649,213.6096362490207,0.011412769556045532,0.6254437621682882,6733.911035625264
200,11,3.0,3.0,0.01,0.05,5.0,6.6522618736765065,7.569519511484966,6.099412232299528,5.931698446979,6.359826234284628,5.88093408380864,2946.7643809411675,3023.3474540356547,394.82782892882824,214.92683722823858,0.009412843734025955,0.422194404527545,6580.302727976814
200,12,3.0,3.0,0.01,0.01,1.0,5.591471509192254,5.927742510409168,6.572040887969471,7.942244825783267,9.268298562996215,4.419631806124232,3159.977617044002,3192.2339629437774,213.6162534467876,207.57569831050932,0.010340265929698944,0.3829970136284828,6773.797337200493
200,13,3.0,3.0,0.5,0.09,0.1,12.848728100629584,12.508204207772142,18.164858862609478,14.336462867926361,18.38391631033603,12.512382723309884,3080.69456763193,3067.53600705415,372.0384485721588,201.77008751779795,0.014299387112259865,0.4508989565074444,6722.504933459684
