Trial,K_GMM,loss_GMM,loss_EW,loss_MC,loss_DRMC,loss_CMC,loss_DRCMC,loss_OTCMC,mean_GMM,mean_EW,mean_MC,mean_DRMC,mean_CMC,mean_DRCMC,mean_OTCMC
16,2.0,-3.8595249503190985,-4.348567418546362,1.2309554116758006,-3.6284682647501123,14.277137365952985,-4.347613934289379,-4.348199852570151,0.9648812375797746,1.0871418546365905,-0.30773885291895015,0.9071170661875285,-3.5692843414882462,1.086903483572345,1.0870499631425377
17,2.0,6.952248882704043,7.059562907268169,4.785911804502263,6.493373728791463,9.873627361274872,7.0593632306729495,7.0593177151614315,-1.7380622206760108,-1.7648907268170417,-1.1964779511255657,-1.6233434321978653,-2.4684068403187176,-1.7648408076682374,-1.7648294287903579
18,2.0,-5.229044666596344,-5.2491097744360875,-0.33431587702043725,-5.1033905333064675,-6.550958858723238,-5.248868182113655,-5.249031803724108,1.3072611666490863,1.312277443609022,0.08357896925510931,1.2758476333266169,1.63773971468081,1.3122170455284137,1.3122579509310273
19,2.0,-4.7799049702059975,-5.208333834586465,-0.20964714608735388,-4.811883213245147,-0.5945901962937887,-5.207894813696839,-5.208014801888078,1.1949762425514996,1.3020834586466163,0.052411786521838484,1.2029708033112867,0.1486475490734472,1.3019737034242098,1.3020037004720197
20,3.0,-0.424313633512613,-0.9965874686716801,1.6178864539739788,-0.06430877906388595,-3.1281715328723063,-0.9961490284868744,-0.9962637843592378,0.10607840837815327,0.24914686716792003,-0.4044716134934947,0.016077194765971487,0.7820428832180766,0.2490372571217186,0.24906594608980945
21,2.0,-4.771667019693006,-4.6768531328320835,3.6850669743820466,-4.167745557507385,-1.7379288179730674,-4.676363410657999,-4.676425329539597,1.1929167549232516,1.1692132832080209,-0.9212667435955116,1.0419363893768463,0.43448220449326697,1.1690908526644999,1.1691063323848994
22,2.0,-1.9296229366730713,-2.0281654135338343,-1.7646452116765041,-1.9847246237199085,-3.40152227954112,-2.0280959475063414,-2.0281035602278528,0.48240573416826793,0.5070413533834586,0.44116130291912603,0.49618115592997714,0.85038056988528,0.5070239868765855,0.5070258900569633
23,2.0,-2.797979539493188,-4.602177443609026,-3.2000742992801374,-3.944368408205064,-10.261046372031565,-4.601873184729147,-4.602081806925137,0.6994948848732971,1.1505443609022565,0.8000185748200344,0.986092102051266,2.5652615930078912,1.150468296182287,1.1505204517312841
24,2.0,-0.16994484083827383,-0.07920701754385961,-0.6065191715168897,-0.2604330199898296,0.8652888341508234,-0.07929311619516152,-0.07928452978515828,0.042486210209568456,0.019801754385964907,0.15162979287922249,0.06510825499745743,-0.21632220853770584,0.019823279048790384,0.01982113244628957
25,2.0,-0.9568919360672504,-0.8988671679197986,1.2824775814789136,-0.6116348640406586,-4.7980494812556005,-0.8987390544560856,-0.8987482878798612,0.2392229840168126,0.22471679197994965,-0.3206193953697284,0.15290871601016467,1.1995123703139003,0.22468476361402145,0.22468707196996535
26,3.0,-0.1530662875547634,-0.1254015037593984,2.2510384421390115,-0.11108421479607652,2.03870530432984,-0.12515579266014892,-0.12522746345197167,0.03826657188869085,0.0313503759398496,-0.5627596105347529,0.02777105369901913,-0.5096763260824599,0.03128894816503723,0.031306865862992916
27,2.0,-1.8491560882020335,-1.8997814536340845,-1.6287213128060987,-1.69283820191301,-0.18450752839369974,-1.8997399549320326,-1.899848966851586,0.46228902205050837,0.4749453634085211,0.40718032820152467,0.4232095504782525,0.046126882098424936,0.47493498873300816,0.4749622417128965
28,3.0,-1.906171817650442,-0.45778345864661685,2.3132633097629975,0.4593597325346241,9.216729714273644,-0.45730434950386134,-0.45729765890444757,0.4765429544126106,0.11444586466165423,-0.5783158274407494,-0.11483993313365602,-2.304182428568411,0.11432608737596538,0.11432441472611189
29,2.0,0.02380464979691367,0.02225964912280703,-3.7935314221756506,-0.1377270648575543,2.270742772747663,0.0221153811047249,0.022110180051675376,-0.005951162449228417,-0.005564912280701758,0.9483828555439127,0.03443176621438857,-0.5676856931869156,-0.005528845276181225,-0.005527545012918844
30,2.0,2.0594830681114735,1.9330987468671679,-1.1092072173068575,1.3947555294820064,5.633800671741521,1.932848946214054,1.9330141541398331,-0.5148707670278684,-0.48327468671679197,0.2773018043267144,-0.3486888823705016,-1.4084501679353798,-0.4832122365535135,-0.4832535385349583
31,3.0,-2.7928280091485473,-2.6454486215538857,4.585843456193877,-1.473340924168963,0.4668764584897562,-2.6446975466577904,-2.64467093089915,0.698207002287137,0.6613621553884715,-1.1464608640484693,0.3683352310422408,-0.11671911462243904,0.6611743866644476,0.6611677327247876
32,3.0,-0.6960601601111606,-0.6625684210526308,2.5331941688550352,0.36288045432412497,1.01165945226124,-0.6621743057353826,-0.6620519007553443,0.17401504002779017,0.16564210526315773,-0.6332985422137588,-0.09072011358103124,-0.25291486306531,0.16554357643384565,0.16551297518883612
33,2.0,-1.3839381202800636,-1.4146556390977445,-0.5384283887511977,-1.049059605979167,-0.7420180387535235,-1.4144004773870067,-1.4144462686020605,0.3459845300700159,0.3536639097744362,0.1346070971877995,0.2622649014947918,0.18550450968838092,0.3536001193467517,0.3536115671505151
34,2.0,-5.715245298640312,-5.429438596491229,-1.6465131161037052,-4.399273915620622,-7.626578503502726,-5.428837302801642,-5.428903402064367,1.4288113246600782,1.3573596491228075,0.4116282790259263,1.099818478905156,1.906644625875682,1.3572093257004108,1.3572258505160917
35,3.0,9.461980996052137,8.627168922305767,4.899825187000242,8.0379532582299,13.80304089681313,8.626717507580459,8.626766201236041,-2.365495249013034,-2.1567922305764413,-1.2249562967500605,-2.009488314557475,-3.4507602242032824,-2.1566793768951147,-2.15669155030901
36,3.0,3.1831903581229746,3.1024852130325784,2.892871552495748,3.1316725942937387,-5.685967027192346,3.102729131914655,3.1026021043950305,-0.7957975895307436,-0.7756213032581446,-0.723217888123937,-0.7829181485734347,1.4214917567980865,-0.7756822829786637,-0.7756505260987576
37,2.0,-8.552914859145897,-8.629916791979944,-3.3313005321862987,-8.254365521321233,0.534907757751112,-8.62967856459942,-8.629683978780136,2.1382287147864742,2.157479197994986,0.8328251330465749,2.0635913803303088,-0.133726939437778,2.157419641149855,2.157420994695034
38,3.0,1.672713428370955,1.6275468671679192,3.5471136319435583,1.6700758098060393,0.7922932912789785,1.6274772729221856,1.627535415075948,-0.41817835709273876,-0.4068867167919798,-0.8867784079858896,-0.41751895245150983,-0.1980733228197446,-0.4068693182305464,-0.406883853768987
39,3.0,1.9373296209419564,2.110888220551378,5.90941980358696,2.8620359008969336,0.7983764174443377,2.11116395196282,2.1110576858106698,-0.4843324052354891,-0.5277220551378444,-1.4773549508967398,-0.7155089752242333,-0.19959410436108438,-0.5277909879907049,-0.5277644214526673
40,2.0,5.37049799654257,5.508289724310784,8.290066428227941,5.420448503368746,10.840477732154826,5.508087197555689,5.508134146148944,-1.3426244991356424,-1.377072431077696,-2.0725166070569854,-1.3551121258421865,-2.7101194330387064,-1.3770217993889222,-1.3770335365372357
41,2.0,-9.635315222573443,-9.598074185463663,-7.602891259501715,-9.384151535908858,-7.104743999425529,-9.597840459573959,-9.598117253606015,2.4088288056433607,2.3995185463659157,1.9007228148754287,2.3460378839772145,1.7761859998563823,2.3994601148934898,2.3995293134015037
42,2.0,-2.9076099420267303,-2.6667508771929826,-2.851366163854431,-2.277792147737512,-6.417231389261757,-2.666534826468123,-2.6670345815708387,0.7269024855066826,0.6666877192982457,0.7128415409636077,0.569448036934378,1.6043078473154393,0.6666337066170307,0.6667586453927097
43,2.0,-0.471652634492159,-0.8865383458646607,-4.311295614466223,-1.5185314263492198,1.7037746015105464,-0.8866801750936799,-0.8860186574297213,0.11791315862303975,0.22163458646616518,1.077823903616556,0.37963285658730506,-0.4259436503776366,0.22167004377342003,0.22150466435743033
44,3.0,-4.15420551905915,-4.022715789473685,-4.440243265134752,-3.698346648009036,-8.641543090305385,-4.022711889431369,-4.022783038233957,1.0385513797647876,1.0056789473684213,1.110060816283688,0.924586662002259,2.1603857725763462,1.0056779723578424,1.0056957595584894
45,3.0,-2.323998768877897,-2.373249122807016,-0.2923702485254966,-2.3035599098644473,-2.6411403732403906,-2.3729797428182433,-2.372979125765065,0.5809996922194743,0.593312280701754,0.07309256213137415,0.5758899774661119,0.6602850933100977,0.5932449357045608,0.5932447814412666
46,2.0,-3.0126930022821883,-2.900688721804512,-4.18919550018349,-2.6954399984667923,-12.10971189891255,-2.900606678207219,-2.9008936789520003,0.7531732505705471,0.7251721804511281,1.0472988750458725,0.6738599996166981,3.027427974728138,0.7251516695518048,0.7252234197380002
47,3.0,-3.6884356604426376,-3.7611659147869667,-3.2272100382023106,-3.817309702490036,-7.473103217958191,-3.761106568099336,-3.760990053779895,0.9221089151106596,0.9402914786967417,0.8068025095505776,0.9543274256225093,1.8682758044895478,0.9402766420248341,0.9402475134449741
48,3.0,3.5083584958421343,3.4190185463659124,0.008375550640014644,2.6509013615218486,12.675393957952874,3.4186064565067134,3.419060666345258,-0.8770896239605336,-0.8547546365914781,-0.002093887660003661,-0.662725340380462,-3.1688484894882185,-0.8546516141266783,-0.8547651665863145
49,2.0,-1.7255957666879294,-1.5683137844611519,1.790603392315713,-1.019401791644769,-5.473676552498791,-1.5679224390207902,-1.568296116467574,0.43139894167198234,0.39207844611528814,-0.44765084807892824,0.2548504479111923,1.368419138124698,0.39198060975519755,0.3920740291168937
50,2.0,3.4895702768266146,3.3260260651629063,3.3142681273965593,3.0304572999250046,10.641599861331793,3.325707766919054,3.3257665316598564,-0.8723925692066536,-0.8315065162907266,-0.8285670318491398,-0.7576143249812511,-2.660399965332948,-0.8314269417297635,-0.8314416329149641
51,3.0,0.4196359777725771,0.49866867167919815,-2.8888539509966726,0.3083167554274706,1.5990307850974435,0.49843262899009133,0.49864981278770415,-0.10490899444314428,-0.12466716791979954,0.7222134877491684,-0.07707918885686765,-0.39975769627436086,-0.1246081572475228,-0.12466245319692604
52,3.0,-0.2481015702993891,-0.3553694235588975,-4.003365512605321,-1.093151409970932,1.9999605419106798,-0.35590557395217687,-0.34734683258604276,0.06202539257484727,0.0888423558897244,1.0008413781513303,0.273287852492733,-0.49999013547766996,0.08897639348804422,0.0868367081465107
53,2.0,5.463484427881184,5.422805012531333,-1.4657636547979607,4.365372155865504,6.368166712334805,5.422178544754061,5.390360226441958,-1.365871106970296,-1.3557012531328332,0.3664409136994902,-1.091343038966376,-1.5920416780837012,-1.3555446361885153,-1.3475900566104893
54,3.0,-0.058624250385010124,-0.07575338345864663,3.3244803586250775,0.20696511169451676,0.4250343710658917,-0.07555237382256667,-0.062310206646854265,0.014656062596252531,0.01893834586466166,-0.8311200896562692,-0.05174127792362919,-0.10625859276647293,0.01888809345564167,0.015577551661713568
55,3.0,-5.16606082035296,-5.039267167919806,-1.9946499106621427,-4.526595181156883,-1.2438422711833572,-5.038897948658951,-5.042667155779296,1.29151520508824,1.2598167919799517,0.49866247766553573,1.1316487952892207,0.31096056779583936,1.2597244871647377,1.2606667889448242
56,2.0,-7.721612654416477,-7.956162406015038,-7.551582848685237,-7.920923137689543,-7.495063993648682,-7.956131958522061,-7.9144419355064946,1.9304031636041195,1.9890406015037603,1.8878957121713094,1.9802307844223856,1.8737659984121708,1.9890329896305163,1.9786104838766239
57,2.0,1.4127782494136574,1.6128781954887212,-2.515342642834507,0.8933776274671599,-1.6046465536362082,1.612171667434782,1.5404814701122689,-0.3531945623534143,-0.4032195488721803,0.6288356607086267,-0.22334440686678997,0.40116163840905217,-0.4030429168586955,-0.3851203675280672
58,2.0,-0.3392661775909596,-0.27771328320801997,2.080587439329909,0.42440387255486867,0.8865322187315342,-0.27711027394711285,-0.25366162771767414,0.0848165443977399,0.06942832080200499,-0.5201468598324771,-0.10610096813871717,-0.22163305468288355,0.06927756848677821,0.06341540692941854
59,2.0,0.6040996119201228,0.6355298245614047,3.1505750074605396,0.477062893421804,1.4752681576258537,0.6354674457624562,0.6871928199886919,-0.1510249029800307,-0.15888245614035118,-0.7876437518651349,-0.119265723355451,-0.36881703940646343,-0.15886686144061404,-0.17179820499717294
60,2.0,-4.132795617146706,-4.284557393483708,-3.6938326980121046,-3.9281076254892064,-13.060397419681468,-4.284164419071569,-4.215225391092016,1.0331989042866772,1.071139348370927,0.9234581745030264,0.9820269063723017,3.265099354920367,1.0710411047678925,1.0538063477730042
61,3.0,-4.022099502709081,-4.060704761904767,-4.957495847863047,-4.325741456518741,8.29147622264394,-4.060853453789829,-4.0665976646884765,1.0055248756772706,1.0151761904761918,1.239373961965762,1.0814353641296852,-2.0728690556609846,1.0152133634474572,1.0166494161721191
62,2.0,-0.2374888931521769,-0.2301734335839598,-2.261425405078747,-0.17857501635597164,1.4320615027358172,-0.23016732290555658,-0.23563522913349336,0.05937222328804422,0.05754335839598996,0.5653563512696868,0.04464375408899292,-0.3580153756839543,0.05754183072638916,0.05890880728337334
63,2.0,1.155811062591436,1.2035348370927315,0.7265378590433007,1.2997198059638793,-0.12338806419840741,1.2037097392132994,1.176128400284717,-0.288952765647859,-0.3008837092731828,-0.18163446476082518,-0.3249299514909698,0.030847016049601852,-0.30092743480332484,-0.29403210007117925
64,2.0,-0.3504695623466648,-0.4130165413533832,-0.06345570856835309,-0.5651717982957974,0.5025350977627548,-0.41303322670281983,-0.3847244896402456,0.0876173905866662,0.1032541353383458,0.01586392714208827,0.14129294957394936,-0.1256337744406887,0.10325830667570503,0.0961811224100614
65,3.0,-2.5384724192661245,-2.5745563909774423,-3.027839729037998,-2.5226749590494877,2.130941744892084,-2.5744399231172896,-2.5652708222420855,0.6346181048165312,0.6436390977443608,0.7569599322594995,0.6306687397623719,-0.532735436223021,0.6436099807793224,0.6413177055605215
66,2.0,-0.7322811308844223,-0.7321974937343357,-0.3469572832456811,-0.83278686323159,2.2815774422289548,-0.7322618669380196,-0.7699085272277608,0.18307028272110556,0.18304937343358393,0.08673932081142027,0.2081967158078975,-0.5703943605572386,0.1830654667345049,0.1924771318069402
67,3.0,0.7809673158496077,0.7584922305764414,-3.285919238684613,0.35207285759628876,-2.990031341826284,0.7583678846728287,0.739182561052449,-0.19524182896240191,-0.18962305764411033,0.8214798096711533,-0.08801821439907219,0.7475078354565711,-0.18959197116820717,-0.18479564026311224
68,3.0,-0.7667597535223306,-0.8840952380952382,2.5755529106033013,-0.3895103106449664,-4.349800818951817,-0.8838876136661369,-0.8447119787101116,0.19168993838058265,0.22102380952380954,-0.6438882276508253,0.0973775776612416,1.0874502047379542,0.22097190341653425,0.2111779946775279
69,2.0,-3.074918318224789,-3.1058466165413523,-6.014950061480336,-3.6326629267712365,-2.2827391953146954,-3.106075212730958,-3.127125299579238,0.7687295795561974,0.7764616541353383,1.503737515370084,0.9081657316928091,0.5706847988286741,0.7765188031827395,0.7817813248948094
70,2.0,-1.8618053486162516,-1.774385964912279,-2.3024606246017814,-1.9229455137503337,-1.3972175726381617,-1.7744286743152495,-1.7990563643273043,0.4654513371540629,0.44359649122806977,0.5756151561504455,0.48073637843758343,0.3493043931595404,0.4436071685788125,0.4497640910818261
71,3.0,1.5366739211686484,1.5896340852130326,-0.8908686257035194,1.5313841522525393,0.15595963773561614,1.5895450552307435,1.5655704869952058,-0.38416848029216205,-0.3974085213032581,0.22271715642587986,-0.38284603806313483,-0.038989909433904034,-0.3973862638076859,-0.39139262174880146
72,2.0,2.5602150547991678,2.8683619047619056,-2.540642276932978,1.8788741731871845,-0.6087264823921927,2.8677102306133864,2.7778476925479816,-0.6400537636997919,-0.7170904761904762,0.6351605692332445,-0.46971854329679613,0.1521816205980482,-0.7169275576533466,-0.6944619231369952
73,3.0,-4.870650508125077,-4.88924010025063,-1.4099315719567997,-4.24773075945489,-2.313384929035754,-4.888867463071753,-4.832363394988643,1.2176626270312696,1.2223100250626575,0.35248289298919994,1.061932689863723,0.5783462322589386,1.2222168657679384,1.2080908487471607
74,3.0,2.526196326282623,2.6182626566416043,2.538334549634622,2.4173194945725753,-0.1142596464573593,2.618002413481984,2.5831993539524327,-0.6315490815706557,-0.6545656641604011,-0.6345836374086555,-0.6043298736431438,0.028564911614339824,-0.6545006033704959,-0.6457998384881082
75,3.0,-3.8276113223055424,-4.0143568922305795,-0.4098644537507502,-3.4996646172218857,-4.341782954830865,-4.014187054955411,-3.891428031760574,0.9569028305763856,1.0035892230576449,0.10246611343768762,0.8749161543054715,1.0854457387077165,1.0035467637388527,0.9728570079401437
76,3.0,-0.36897191929529444,-0.5221854636591482,2.871910075595469,-0.15073303185368914,1.2907884645914647,-0.5219520742878905,-0.3637916255367961,0.09224297982382361,0.1305463659147871,-0.7179775188988672,0.037683257963422284,-0.32269711614786617,0.13048801857197262,0.09094790638419903
77,3.0,-0.676384764434945,-0.6991428571428575,0.6732807777814358,-0.3410981650664705,2.56933230932432,-0.6988865542891857,-0.6925720833457438,0.16909619110873628,0.17478571428571443,-0.16832019444535895,0.08527454126661763,-0.64233307733108,0.17472163857229644,0.17314302083643596
78,3.0,-0.17111773399673233,-0.22571829573934865,-0.1277265613220272,0.2553186370896573,3.4597653912393125,-0.2254789665090155,-0.14278041155100818,0.04277943349918308,0.05642957393483716,0.0319316403305068,-0.06382965927241431,-0.864941347809828,0.056369741627253875,0.035695102887752045
79,2.0,-3.0429495478983632,-3.0681182957393465,-2.7281343987235056,-3.0005116489406696,-4.663593330385321,-3.06817580737561,-3.1444481925027494,0.7607373869745908,0.7670295739348367,0.6820335996808764,0.7501279122351675,1.1658983325963304,0.7670439518439027,0.7861120481256874
80,3.0,2.682349339999009,2.691151879699247,-0.7805355171495942,2.4108718460983574,1.2931313804922688,2.690984194403872,2.567191078620467,-0.6705873349997522,-0.6727879699248117,0.1951338792873986,-0.6027179615245891,-0.3232828451230672,-0.6727460486009679,-0.6417977696551167
81,2.0,-2.675421873380674,-2.802889223057642,-4.691141729756968,-2.64968614598931,-0.6647300733905893,-2.8029643147514536,-2.8251978544342693,0.6688554683451685,0.7007223057644105,1.1727854324392422,0.6624215364973276,0.16618251834764733,0.7007410786878636,0.7062994636085675
82,3.0,0.11243125830002251,0.13896842105263132,0.6938463589895897,0.16892746667625289,1.2472938999331242,0.13889930266740236,0.023685720616309424,-0.028107814575005628,-0.03474210526315783,-0.17346158974739742,-0.042231866669063214,-0.311823474983281,-0.03472482566685059,-0.005921430154077355
83,2.0,-0.8330721149639897,-0.9035208020050121,-1.1117381240855688,-0.4942783792079828,2.9515285687303052,-0.9033053705707492,-0.8160355011016078,0.20826802874099742,0.22588020050125307,0.27793453102139226,0.1235695948019957,-0.7378821421825762,0.2258263426426873,0.20400887527540196
84,3.0,-2.541025769062736,-2.54928120300752,-4.787609774821219,-2.601391772823998,-3.3031908692254044,-2.549347657385249,-2.57132446481335,0.635256442265684,0.63732030075188,1.1969024437053049,0.6503479432059996,0.8257977173063511,0.6373369143463122,0.6428311162033377
85,2.0,-3.6812273197791194,-3.789671177944859,-1.5168011239553958,-3.421324736520257,-4.799955818107477,-3.7891693815757894,-3.7079006736685125,0.9203068299447799,0.9474177944862151,0.37920028098884895,0.8553311841300643,1.1999889545268696,0.9472923453939474,0.9269751684171281
86,2.0,0.9041879042824453,1.1239598997493732,-4.129503841029264,0.8159814728763883,-2.447816572485681,1.123506066454103,0.9351376562609867,-0.22604697607061133,-0.2809899749373433,1.0323759602573164,-0.20399536821909708,0.6119541431214203,-0.2808765166135257,-0.2337844140652466
87,3.0,5.076581664806783,4.960245614035087,4.589635029712024,4.709325798946084,2.239950495057584,4.960063661579962,5.012137546307762,-1.2691454162016957,-1.2400614035087716,-1.147408757428006,-1.177331449736521,-0.559987623764396,-1.2400159153949903,-1.2530343865769404
88,2.0,8.793874604363602,8.91172130325814,9.078334943531582,8.71304047666395,14.813414549903966,8.911282867282567,8.843836578906531,-2.1984686510909004,-2.227930325814535,-2.2695837358828954,-2.1782601191659876,-3.7033536374759914,-2.227820716820642,-2.210959144726633
89,2.0,-5.9386489446313115,-5.923020551378438,-4.570899001887726,-5.9119574190804824,-7.178493291696547,-5.922836798522585,-5.980393708583939,1.4846622361578279,1.48075513784461,1.1427247504719318,1.4779893547701206,1.7946233229241368,1.4807091996306463,1.4950984271459853
90,3.0,-6.050903041407388,-6.058602506265669,-3.090229537186115,-5.3220415456264485,-5.9624156695642805,-6.057878219180671,-5.875308152433048,1.5127257603518471,1.5146506265664172,0.7725573842965289,1.3305103864066121,1.4906039173910701,1.5144695547951676,1.4688270381082622
91,2.0,0.07813789781675112,0.2131578947368421,-0.7476401069430366,0.5343741659045171,2.4790665907716045,0.21323861739206773,0.2884554445425242,-0.01953447445418778,-0.05328947368421051,0.18691002673575915,-0.13359354147612926,-0.6197666476929011,-0.053309654348016926,-0.07211386113563105
92,2.0,3.5339676903142903,3.6210145363408537,2.619503687323401,3.3583171835182277,3.7654144694964566,3.6210461686245963,3.578716288456555,-0.8834919225785726,-0.9052536340852134,-0.6548759218308503,-0.8395792958795569,-0.9413536173741142,-0.9052615421561491,-0.8946790721141388
93,3.0,2.32429120292572,2.3302837092731843,0.13967735101277456,2.0133944735151483,3.3807462499232823,2.3301230816503953,2.311986691629544,-0.5810728007314298,-0.5825709273182961,-0.034919337753193634,-0.503348618378787,-0.8451865624808206,-0.5825307704125988,-0.577996672907386
94,2.0,-2.5351004128490664,-2.56310776942356,-1.967343180895409,-2.9349378198057203,-4.357544528127574,-2.5632985014036755,-2.6074090426320446,0.6337751032122667,0.64077694235589,0.49183579522385235,0.7337344549514302,1.0893861320318938,0.6408246253509189,0.6518522606580112
95,3.0,-0.7377133389348579,-0.6660842105263154,-0.8608714618981766,-0.5741807096704397,-1.5373104055889146,-0.6660667009342622,-0.6748560314567921,0.1844283347337145,0.16652105263157885,0.21521786547454416,0.14354517741760991,0.3843276013972287,0.16651667523356556,0.16871400786419802
96,2.0,-2.2453703386505417,-2.3296050125313257,-0.6314223669278736,-2.0839172430807573,-1.4515772839943006,-2.3292993381789944,-2.228190856980806,0.5613425846626355,0.5824012531328314,0.15785559173196842,0.5209793107701893,0.3628943209985752,0.5823248345447487,0.5570477142452015
97,2.0,1.9419223648131576,1.8749403508771918,-0.048489751783012874,1.6820715863384634,-0.909063609129104,1.8749896760446674,1.8465617124896052,-0.4854805912032894,-0.46873508771929795,0.012122437945753219,-0.42051789658461586,0.22726590228227603,-0.46874741901116673,-0.4616404281224013
98,2.0,-1.404556546718621,-1.5264872180451126,0.13820004671043978,-1.1340093069677621,0.5368144864945187,-1.5261392504312763,-1.429888137060962,0.3511391366796553,0.3816218045112782,-0.034550011677609946,0.28350232674194054,-0.13420362162362967,0.3815348126078191,0.3574720342652405
99,2.0,-1.7590106291366363,-1.9373313283208016,-0.45496650967642976,-1.4606623237813205,-0.07047340501596012,-1.9368596471773274,-1.8241289682966746,0.4397526572841591,0.4843328320802005,0.11374162741910744,0.3651655809453302,0.01761835125399003,0.48421491179433185,0.45603224207416876
100,2.0,-0.44242059103732617,-0.34194786967418517,-2.3685282521740487,-0.5226827112038571,-1.1191132391179168,-0.34211454215070963,-0.38787745039803606,0.11060514775933156,0.08548696741854629,0.5921320630435123,0.13067067780096428,0.2797783097794792,0.08552863553767741,0.09696936259950904
