Trial,K_GMM,loss_GMM,loss_EW,loss_MC,loss_DRMC,loss_CMC,loss_DRCMC,loss_OTCMC,mean_GMM,mean_EW,mean_MC,mean_DRMC,mean_CMC,mean_DRCMC,mean_OTCMC
0,2.0,-9.444696811567654,-7.560166416040104,-6.991656162947117,-6.6437218073366315,-14.7116268639835,-7.559437107963155,-7.559617558737854,1.1805871014459568,0.945020802005013,0.8739570203683898,0.8304652259170789,1.8389533579979376,0.9449296384953945,0.9449521948422317
1,3.0,-20.56083632580716,-18.00983659147869,-15.552907248846534,-16.49548864938111,4.1024882452001465,-18.00865565159215,-18.008286162200744,2.570104540725895,2.2512295739348365,1.9441134061058172,2.0619360811726386,-0.5128110306500182,2.2510819564490188,2.2510357702750934
2,3.0,-7.784805262122483,-6.707619047619047,-12.298771439541447,-6.655642086583333,-27.10315913081669,-6.7074274035201,-6.708032507062249,0.9731006577653106,0.8384523809523808,1.537346429942681,0.8319552608229166,3.387894891352087,0.8384284254400125,0.8385040633827812
3,2.0,-2.8180614552473546,-1.300102255639098,-1.4807572807053175,-1.771568877794133,-0.7003576527640903,-1.300359760875368,-1.3003626744621435,0.3522576819059194,0.16251278195488728,0.18509466008816472,0.22144610972426662,0.08754470659551129,0.162544970109421,0.16254533430776796
4,2.0,0.42477070797810257,0.9320461152882203,5.842174414029977,1.216876379829614,15.371612686574831,0.9320164413687728,0.9319609607890936,-0.05309633849726282,-0.11650576441102754,-0.7302718017537472,-0.15210954747870176,-1.921451585821854,-0.1165020551710966,-0.1164951200986367
5,2.0,-9.531270534395505,-6.167003508771937,2.4272575810777575,-4.90203265512611,-9.622553816473326,-6.166038350078587,-6.166583326269624,1.191408816799438,0.7708754385964921,-0.3034071976347197,0.6127540818907637,1.2028192270591658,0.7707547937598234,0.770822915783703
6,2.0,3.343530678742315,2.1104340852130328,5.2818790202197565,1.7800014926200172,5.435940943472914,2.1104403470526356,2.1106144694347373,-0.4179413348427894,-0.2638042606516291,-0.6602348775274696,-0.22250018657750215,-0.6794926179341142,-0.26380504338157945,-0.26382680867934216
7,2.0,-3.4583607868481097,-2.231867669172933,-4.8580953823532615,-1.25366904618983,-2.3641131747908233,-2.2312410518104167,-2.2313864863667243,0.4322950983560137,0.2789834586466166,0.6072619227941578,0.15670863077372876,0.2955141468488529,0.2789051314763021,0.27892331079584054
8,3.0,5.342642663232381,5.375855639097743,3.1517746190084233,4.425639597540991,8.856198236968092,5.375273748514353,5.375578221024372,-0.6678303329040476,-0.6719819548872179,-0.3939718273760529,-0.5532049496926239,-1.1070247796210115,-0.6719092185642941,-0.6719472776280465
9,2.0,-6.266478371613358,-3.804421052631578,3.665662793450597,-3.712664007943736,-14.86114835772549,-3.8042455664521024,-3.8048433369972794,0.78330979645167,0.4755526315789472,-0.4582078491813246,0.464083000992967,1.8576435447156863,0.4755306958065128,0.47560541712466003
