Trial,K_GMM,loss_GMM,loss_EW,loss_MC,loss_DRMC,loss_CMC,loss_DRCMC,loss_OTCMC,mean_GMM,mean_EW,mean_MC,mean_DRMC,mean_CMC,mean_DRCMC,mean_OTCMC
0,2.0,-11.930733578053474,-9.45020802005013,-11.998126174101474,-8.49455870234594,-27.576337357398494,-9.449313876618593,-9.44970570920719,1.1930733578053474,0.945020802005013,1.1998126174101473,0.8494558702345939,2.7576337357398497,0.9449313876618592,0.944970570920719
1,3.0,-26.023221134688228,-22.51229573934836,-19.721122074423384,-20.87218264354451,9.165278618906548,-22.510890125717157,-22.510613715199298,2.602322113468823,2.2512295739348365,1.9721122074423385,2.087218264354451,-0.9165278618906546,2.2510890125717156,2.2510613715199304
2,3.0,-9.843307591436206,-8.384523809523808,-21.59064962292728,-8.414276618402718,-33.75815861263982,-8.3842813063026,-8.385124099171588,0.9843307591436207,0.8384523809523808,2.159064962292728,0.841427661840272,3.3758158612639817,0.8384281306302601,0.8385124099171587
3,2.0,-3.484016743699261,-1.6251278195488723,-4.165956637339854,-2.1260822443412803,8.099894238975846,-1.6254483266544766,-1.6253821704270508,0.3484016743699261,0.16251278195488728,0.41659566373398554,0.21260822443412802,-0.8099894238975844,0.16254483266544767,0.1625382170427051
4,2.0,0.4918254654375051,1.1650576441102753,7.182386385318157,1.4648907935273576,18.303849958844157,1.1650226584795913,1.164879217280958,-0.04918254654375052,-0.11650576441102754,-0.7182386385318157,-0.14648907935273575,-1.8303849958844158,-0.11650226584795911,-0.1164879217280958
5,2.0,-12.135489362716752,-7.70875438596492,0.7897101509653948,-6.352024407389615,-13.034576707181975,-7.707628779016154,-7.7084039306123735,1.2135489362716754,0.7708754385964921,-0.07897101509653948,0.6352024407389615,1.3034576707181977,0.7707628779016154,0.7708403930612374
6,2.0,4.2691836639148635,2.638042606516291,8.182633737612836,2.320913077108576,11.152681625605974,2.6380592897917157,2.6383584118105587,-0.42691836639148634,-0.2638042606516291,-0.8182633737612836,-0.23209130771085756,-1.1152681625605974,-0.26380592897917154,-0.2638358411810559
7,2.0,-4.457965350122515,-2.7898345864661658,-5.364975391271874,-1.7436920178894892,2.4381252896184176,-2.7890439936485856,-2.7893689053414645,0.4457965350122516,0.2789834586466166,0.5364975391271875,0.17436920178894896,-0.24381252896184175,0.27890439936485856,0.2789368905341465
8,3.0,6.736902960551125,6.719819548872179,5.86133343056057,5.748117641409432,12.488849777765497,6.719019162846044,6.719657577638621,-0.6736902960551125,-0.6719819548872179,-0.586133343056057,-0.5748117641409431,-1.2488849777765496,-0.6719019162846043,-0.6719657577638621
9,2.0,-8.032842098853752,-4.755526315789472,4.975096236411113,-4.711029998146317,-18.576435447915348,-4.755303757314891,-4.756132195056723,0.8032842098853753,0.4755526315789472,-0.4975096236411113,0.4711029998146318,1.8576435447915345,0.4755303757314892,0.4756132195056723
